#,MachineName,Category,EntryType,Source,TimeGenerated,country,regionName,city,isp,reconstruction_error,anomaly_score,is_anomaly,severity
126889,TMP249-G3-M,General,Information,ESENT,2020-02-28 16:49:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,2.1635292,0.04782813,True,LOW
126891,TMP249-G3-M,Logging/Recovery,Information,ESENT,2020-02-28 16:49:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,3.5338202,0.078206174,True,LOW
126913,TMP249-G3-M,General,Information,ESENT,2020-02-28 14:19:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,2.597207,0.057442356,True,LOW
126916,TMP249-G3-M,General,Information,ESENT,2020-02-28 14:19:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,2.1366146,0.047231458,True,LOW
126918,TMP249-G3-M,Logging/Recovery,Information,ESENT,2020-02-28 14:19:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,3.5316193,0.07815739,True,LOW
126940,TMP249-G3-M,General,Information,ESENT,2020-02-27 17:09:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,2.7371018,0.06054369,True,LOW
126943,TMP249-G3-M,General,Information,ESENT,2020-02-27 17:09:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,2.1375973,0.047253247,True,LOW
126945,TMP249-G3-M,Logging/Recovery,Information,ESENT,2020-02-27 17:09:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,3.530104,0.07812379,True,LOW
126977,TMP249-G3-M,General,Information,ESENT,2020-02-27 14:02:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,2.8139307,0.062246915,True,LOW
126980,TMP249-G3-M,General,Information,ESENT,2020-02-27 14:02:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,2.0971272,0.046356063,True,LOW
126982,TMP249-G3-M,Logging/Recovery,Information,ESENT,2020-02-27 14:02:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,3.527645,0.078069285,True,LOW
127010,TMP249-G3-M,General,Information,ESENT,2020-02-26 17:17:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,2.5661883,0.0567547,True,LOW
127013,TMP249-G3-M,General,Information,ESENT,2020-02-26 17:17:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,2.1361718,0.047221642,True,LOW
127015,TMP249-G3-M,Logging/Recovery,Information,ESENT,2020-02-26 17:17:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,3.5296495,0.07811372,True,LOW
127036,TMP249-G3-M,General,Information,ESENT,2020-02-24 17:20:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,2.643003,0.05845761,True,LOW
127039,TMP249-G3-M,General,Information,ESENT,2020-02-24 17:20:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,2.174937,0.048081033,True,LOW
127041,TMP249-G3-M,Logging/Recovery,Information,ESENT,2020-02-24 17:20:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,3.5474007,0.078507245,True,LOW
127074,TMP249-G3-M,General,Information,ESENT,2020-02-22 14:26:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,2.7414072,0.060639136,True,LOW
127077,TMP249-G3-M,General,Information,ESENT,2020-02-22 14:26:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,2.265003,0.050077707,True,LOW
127079,TMP249-G3-M,Logging/Recovery,Information,ESENT,2020-02-22 14:26:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,3.534085,0.078212045,True,LOW
127095,TMP249-G3-M,General,Information,ESENT,2020-02-22 14:12:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,3.7143528,0.08220842,True,LOW
127098,TMP249-G3-M,General,Information,ESENT,2020-02-22 14:12:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,2.2287018,0.049272947,True,LOW
127100,TMP249-G3-M,Logging/Recovery,Information,ESENT,2020-02-22 14:12:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,3.9665067,0.087798424,True,LOW
127129,TMP249-G3-M,0,Information,Software Protection Platform Service,2020-02-22 13:58:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,2.0341544,0.044960015,True,LOW
127149,TMP249-G3-M,General,Information,ESENT,2020-02-22 13:56:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,2.6611261,0.05885938,True,LOW
127152,TMP249-G3-M,General,Information,ESENT,2020-02-22 13:56:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,2.0510774,0.04533518,True,LOW
127155,TMP249-G3-M,Logging/Recovery,Information,ESENT,2020-02-22 13:56:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,3.0664618,0.067845285,True,LOW
127186,TMP249-G3-M,General,Information,ESENT,2020-02-18 07:55:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,2.7564483,0.060972583,True,LOW
127191,TMP249-G3-M,Logging/Recovery,Information,ESENT,2020-02-18 07:55:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,3.549804,0.07856052,True,LOW
127205,TMP249-G3-M,0,Information,Software Protection Platform Service,2020-02-18 07:54:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,2.0530598,0.04537913,True,LOW
127214,TMP249-G3-M,General,Information,ESENT,2020-02-18 07:52:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,2.6774862,0.05922207,True,LOW
127217,TMP249-G3-M,General,Information,ESENT,2020-02-18 07:52:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,2.2953854,0.050751258,True,LOW
127219,TMP249-G3-M,Logging/Recovery,Information,ESENT,2020-02-18 07:52:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,2.9149766,0.064487,True,LOW
127261,TMP249-G3-M,General,Information,ESENT,2020-02-17 18:05:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,2.8837361,0.063794434,True,LOW
127264,TMP249-G3-M,General,Information,ESENT,2020-02-17 18:05:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,2.3133147,0.05114873,True,LOW
127266,TMP249-G3-M,Logging/Recovery,Information,ESENT,2020-02-17 18:05:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,3.5658453,0.07891614,True,LOW
127280,TMP249-G3-M,0,Information,Software Protection Platform Service,2020-02-17 17:56:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,2.053433,0.045387402,True,LOW
127308,TMP249-G3-M,General,Information,ESENT,2020-02-17 17:55:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,3.0664353,0.0678447,True,LOW
127311,TMP249-G3-M,General,Information,ESENT,2020-02-17 17:55:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,2.1524367,0.04758222,True,LOW
127370,TMP249-G3-M,General,Information,ESENT,2020-02-17 14:10:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,2.8674598,0.0634336,True,LOW
127373,TMP249-G3-M,General,Information,ESENT,2020-02-17 14:10:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,2.124982,0.04697358,True,LOW
127375,TMP249-G3-M,Logging/Recovery,Information,ESENT,2020-02-17 14:10:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,3.5489247,0.07854103,True,LOW
127411,TMP249-G3-M,General,Information,ESENT,2020-02-14 17:41:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,2.6284914,0.0581359,True,LOW
127414,TMP249-G3-M,General,Information,ESENT,2020-02-14 17:41:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,2.2647686,0.050072514,True,LOW
127416,TMP249-G3-M,Logging/Recovery,Information,ESENT,2020-02-14 17:41:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,3.5327315,0.07818204,True,LOW
127454,TMP249-G3-M,General,Information,ESENT,2020-02-13 16:57:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,2.7392771,0.060591914,True,LOW
127457,TMP249-G3-M,General,Information,ESENT,2020-02-13 16:57:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,2.1397321,0.047300573,True,LOW
127459,TMP249-G3-M,Logging/Recovery,Information,ESENT,2020-02-13 16:57:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,3.5313497,0.078151405,True,LOW
127518,TMP249-G3-M,General,Information,ESENT,2020-02-08 16:00:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,3.0040922,0.06646261,True,LOW
127521,TMP249-G3-M,General,Information,ESENT,2020-02-08 16:00:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,2.180951,0.048214357,True,LOW
127523,TMP249-G3-M,Logging/Recovery,Information,ESENT,2020-02-08 16:00:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,3.535944,0.07825326,True,LOW
127599,TMP249-G3-M,General,Information,ESENT,2020-02-07 17:57:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,2.7372594,0.060547184,True,LOW
127602,TMP249-G3-M,General,Information,ESENT,2020-02-07 17:57:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,2.1917872,0.048454586,True,LOW
127604,TMP249-G3-M,Logging/Recovery,Information,ESENT,2020-02-07 17:57:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,3.529817,0.07811743,True,LOW
127639,TMP249-G3-M,General,Information,ESENT,2020-02-07 14:42:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,2.7373028,0.060548145,True,LOW
127644,TMP249-G3-M,Logging/Recovery,Information,ESENT,2020-02-07 14:42:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,3.5290315,0.07810002,True,LOW
127673,TMP249-G3-M,General,Information,ESENT,2020-02-03 13:07:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,3.8123467,0.08438084,True,LOW
127676,TMP249-G3-M,General,Information,ESENT,2020-02-03 13:07:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,2.2390912,0.049503267,True,LOW
127678,TMP249-G3-M,Logging/Recovery,Information,ESENT,2020-02-03 13:07:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,3.8347547,0.08487761,True,LOW
127688,TMP249-G3-M,General,Information,ESENT,2020-02-03 12:13:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,2.393553,0.05292754,True,LOW
127693,TMP249-G3-M,Logging/Recovery,Information,ESENT,2020-02-03 12:13:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,3.5491407,0.078545816,True,LOW
127719,TMP249-G3-M,0,Information,Software Protection Platform Service,2020-02-03 12:08:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,2.0511546,0.045336895,True,LOW
127747,TMP249-G3-M,General,Information,ESENT,2020-02-03 12:06:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,2.6557007,0.058739103,True,LOW
127750,TMP249-G3-M,General,Information,ESENT,2020-02-03 12:06:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,2.1541622,0.04762047,True,LOW
127816,TMP249-G3-M,General,Information,ESENT,2020-02-01 12:14:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,2.6792362,0.059260864,True,LOW
127819,TMP249-G3-M,General,Information,ESENT,2020-02-01 12:14:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,2.150122,0.047530904,True,LOW
127821,TMP249-G3-M,Logging/Recovery,Information,ESENT,2020-02-01 12:14:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,3.5416808,0.07838044,True,LOW
127846,TMP249-G3-M,0,Information,Software Protection Platform Service,2020-02-01 12:12:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,2.0424278,0.04514343,True,LOW
127852,TMP249-G3-M,General,Information,ESENT,2020-02-01 12:11:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,2.666953,0.05898856,True,LOW
127855,TMP249-G3-M,General,Information,ESENT,2020-02-01 12:11:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,2.073792,0.045838743,True,LOW
127857,TMP249-G3-M,Logging/Recovery,Information,ESENT,2020-02-01 12:11:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,2.7643888,0.061148617,True,LOW
127858,TMP249-G3-M,Logging/Recovery,Information,ESENT,2020-02-01 12:11:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,2.762101,0.061097898,True,LOW
127859,TMP249-G3-M,Logging/Recovery,Information,ESENT,2020-02-01 12:11:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,3.0334334,0.06711308,True,LOW
127880,TMP249-G3-M,General,Information,ESENT,2020-01-30 16:33:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,2.7452025,0.060723275,True,LOW
127883,TMP249-G3-M,General,Information,ESENT,2020-01-30 16:33:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,2.174653,0.048074737,True,LOW
127885,TMP249-G3-M,Logging/Recovery,Information,ESENT,2020-01-30 16:33:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,3.5371242,0.07827942,True,LOW
127911,TMP249-G3-M,0,Information,Software Protection Platform Service,2020-01-30 16:05:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,2.031164,0.04489372,True,LOW
127926,TMP249-G3-M,General,Information,ESENT,2020-01-30 16:04:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,2.6654158,0.058954477,True,LOW
127929,TMP249-G3-M,General,Information,ESENT,2020-01-30 16:04:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,2.0740027,0.045843415,True,LOW
127931,TMP249-G3-M,Logging/Recovery,Information,ESENT,2020-01-30 16:04:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,2.758284,0.06101328,True,LOW
127932,TMP249-G3-M,Logging/Recovery,Information,ESENT,2020-01-30 16:04:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,3.0264745,0.06695881,True,LOW
127955,TMP249-G3-M,General,Information,ESENT,2020-01-30 13:56:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,2.5758247,0.05696833,True,LOW
127958,TMP249-G3-M,General,Information,ESENT,2020-01-30 13:56:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,2.0928025,0.04626019,True,LOW
127960,TMP249-G3-M,Logging/Recovery,Information,ESENT,2020-01-30 13:56:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,3.538247,0.07830432,True,LOW
127992,TMP249-G3-M,General,Information,ESENT,2020-01-29 17:12:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,2.7453449,0.06072643,True,LOW
127995,TMP249-G3-M,General,Information,ESENT,2020-01-29 17:12:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,2.0375717,0.045035772,True,LOW
127997,TMP249-G3-M,Logging/Recovery,Information,ESENT,2020-01-29 17:12:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,3.5390365,0.078321815,True,LOW
128020,TMP249-G3-M,General,Information,ESENT,2020-01-24 17:09:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,2.632882,0.05823324,True,LOW
128023,TMP249-G3-M,General,Information,ESENT,2020-01-24 17:09:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,2.320784,0.05131432,True,LOW
128025,TMP249-G3-M,Logging/Recovery,Information,ESENT,2020-01-24 17:09:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,3.5364017,0.07826341,True,LOW
128042,TMP249-G3-M,General,Information,ESENT,2020-01-24 15:54:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,2.6325555,0.058225997,True,LOW
128045,TMP249-G3-M,General,Information,ESENT,2020-01-24 15:54:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,2.028217,0.04482839,True,LOW
128047,TMP249-G3-M,Logging/Recovery,Information,ESENT,2020-01-24 15:54:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,3.5373237,0.07828385,True,LOW
128078,TMP249-G3-M,General,Information,ESENT,2020-01-23 17:01:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,2.5714352,0.05687102,True,LOW
128083,TMP249-G3-M,Logging/Recovery,Information,ESENT,2020-01-23 17:01:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,3.5347052,0.0782258,True,LOW
128111,TMP249-G3-M,General,Information,ESENT,2020-01-23 15:18:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,3.6768336,0.08137665,True,LOW
128114,TMP249-G3-M,General,Information,ESENT,2020-01-23 15:18:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,2.228293,0.04926388,True,LOW
128116,TMP249-G3-M,Logging/Recovery,Information,ESENT,2020-01-23 15:18:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,3.9685657,0.087844074,True,LOW
128117,TMP249-G3-M,Logging/Recovery,Information,ESENT,2020-01-23 15:18:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,3.8166952,0.084477246,True,LOW
128128,TMP249-G3-M,General,Information,ESENT,2020-01-23 14:57:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,3.0023174,0.06642327,True,LOW
128131,TMP249-G3-M,General,Information,ESENT,2020-01-23 14:57:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,2.0273726,0.04480967,True,LOW
128133,TMP249-G3-M,Logging/Recovery,Information,ESENT,2020-01-23 14:57:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,3.5330722,0.0781896,True,LOW
128149,TMP249-G3-M,0,Information,Software Protection Platform Service,2020-01-23 14:51:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,2.0276117,0.04481497,True,LOW
128175,TMP249-G3-M,General,Information,ESENT,2020-01-23 14:50:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,2.6521864,0.058661196,True,LOW
128178,TMP249-G3-M,General,Information,ESENT,2020-01-23 14:50:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,2.125743,0.046990443,True,LOW
128238,TMP249-G3-M,General,Information,ESENT,2020-01-22 16:49:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,2.808277,0.062121574,True,LOW
128241,TMP249-G3-M,General,Information,ESENT,2020-01-22 16:49:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,2.1633713,0.047824632,True,LOW
128243,TMP249-G3-M,Logging/Recovery,Information,ESENT,2020-01-22 16:49:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,3.534343,0.07821777,True,LOW
128264,TMP249-G3-M,General,Information,ESENT,2020-01-18 13:35:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,2.7519732,0.060873374,True,LOW
128267,TMP249-G3-M,General,Information,ESENT,2020-01-18 13:35:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,2.2988856,0.05082885,True,LOW
128269,TMP249-G3-M,Logging/Recovery,Information,ESENT,2020-01-18 13:35:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,3.547359,0.07850632,True,LOW
128289,TMP249-G3-M,General,Information,ESENT,2020-01-18 13:22:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,2.640002,0.05839108,True,LOW
128292,TMP249-G3-M,General,Information,ESENT,2020-01-18 13:22:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,2.135873,0.047215022,True,LOW
128294,TMP249-G3-M,Logging/Recovery,Information,ESENT,2020-01-18 13:22:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,3.5448558,0.07845083,True,LOW
128331,TMP249-G3-M,General,Information,ESENT,2020-01-16 18:04:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,3.69392,0.08175544,True,LOW
128334,TMP249-G3-M,General,Information,ESENT,2020-01-16 18:04:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,2.241397,0.049554385,True,LOW
128336,TMP249-G3-M,Logging/Recovery,Information,ESENT,2020-01-16 18:04:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,3.9839392,0.088184886,True,LOW
128341,TMP249-G3-M,General,Information,ESENT,2020-01-16 17:56:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,2.7767751,0.06142321,True,LOW
128344,TMP249-G3-M,General,Information,ESENT,2020-01-16 17:56:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,2.1623876,0.047802825,True,LOW
128346,TMP249-G3-M,Logging/Recovery,Information,ESENT,2020-01-16 17:56:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,3.536829,0.07827288,True,LOW
128363,TMP249-G3-M,General,Information,ESENT,2020-01-16 17:52:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,2.6023262,0.057555843,True,LOW
128366,TMP249-G3-M,General,Information,ESENT,2020-01-16 17:52:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,2.0284967,0.04483459,True,LOW
128368,TMP249-G3-M,Logging/Recovery,Information,ESENT,2020-01-16 17:52:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,3.539475,0.07833154,True,LOW
128388,TMP249-G3-M,General,Information,ESENT,2020-01-16 17:47:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,2.7438664,0.060693655,True,LOW
128391,TMP249-G3-M,General,Information,ESENT,2020-01-16 17:47:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,2.3142524,0.05116952,True,LOW
128393,TMP249-G3-M,Logging/Recovery,Information,ESENT,2020-01-16 17:47:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,3.5388079,0.07831675,True,LOW
128407,TMP249-G3-M,0,Information,Software Protection Platform Service,2020-01-16 17:45:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,2.0397956,0.045085076,True,LOW
128433,TMP249-G3-M,General,Information,ESENT,2020-01-16 17:44:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,2.656202,0.05875022,True,LOW
128436,TMP249-G3-M,General,Information,ESENT,2020-01-16 17:44:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,2.1442573,0.04740089,True,LOW
128495,TMP249-G3-M,General,Information,ESENT,2020-01-11 14:42:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,2.827523,0.06254824,True,LOW
128498,TMP249-G3-M,General,Information,ESENT,2020-01-11 14:42:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,2.1103582,0.04664938,True,LOW
128500,TMP249-G3-M,Logging/Recovery,Information,ESENT,2020-01-11 14:42:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,3.5431898,0.07841389,True,LOW
128520,TMP249-G3-M,General,Information,ESENT,2020-01-11 12:12:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,2.8664637,0.06341152,True,LOW
128523,TMP249-G3-M,General,Information,ESENT,2020-01-11 12:12:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,2.0369143,0.0450212,True,LOW
128525,TMP249-G3-M,Logging/Recovery,Information,ESENT,2020-01-11 12:12:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,3.5453622,0.07846206,True,LOW
128546,TMP249-G3-M,General,Information,ESENT,2020-01-10 11:00:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,2.6433508,0.05846532,True,LOW
128549,TMP249-G3-M,General,Information,ESENT,2020-01-10 11:00:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,2.023439,0.044722464,True,LOW
128551,TMP249-G3-M,Logging/Recovery,Information,ESENT,2020-01-10 11:00:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,3.5387905,0.07831636,True,LOW
128603,TMP249-G3-M,General,Information,ESENT,2020-01-10 14:52:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,2.7430604,0.060675785,True,LOW
128606,TMP249-G3-M,General,Information,ESENT,2020-01-10 14:52:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,2.3108008,0.051093,True,LOW
128608,TMP249-G3-M,Logging/Recovery,Information,ESENT,2020-01-10 14:52:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,3.534701,0.07822571,True,LOW
128640,TMP249-G3-M,General,Information,ESENT,2020-01-09 14:32:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,2.7401078,0.060610328,True,LOW
128643,TMP249-G3-M,General,Information,ESENT,2020-01-09 14:32:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,2.1250734,0.0469756,True,LOW
128645,TMP249-G3-M,Logging/Recovery,Information,ESENT,2020-01-09 14:32:00,India,Gujarat,Ahmedabad,Bharti Airtel Limited,3.5324223,0.07817519,True,LOW
